ha_x;ha_y;anz_vzae;anz_vzae_w;anz_besch;anz_ast;ht;widl;handel;finanz;freiedl;gewerbe;gesundheit;bau;sonstdl;inform;unterricht;verkehr;uebrige;anz_vzae_w_share;ht_share;widl_share;handel_share;finanz_share;freiedl_share;gewerbe_share;gesundheit_share;bau_share;sonstdl_share;inform_share;unterricht_share;verkehr_share;uebrige_share
2672350;1253650;3.0956139;2.2517205;5;3;0;0;0.6093431;0;0;0;0;0;0;0;0;0;2.4862708;0.72739061547695;0;0;0.196840794648196;0;0;0;0;0;0;0;0;0;0.803159205351804
2672350;1256750;221.2707267;62.94337;248;13;0;32.545596;114.3934863;0;0;38.6119542;3.3;0;0;0;28.245596;35.7196902;1.00000000000003;0.284463159400832;0;0.147084960063992;0.516984275353763;0;0;0.174500959868724;0.0149138571071543;0;0;0;0.127651752318306;0.161429804713522;0.00451935063853175
2672350;1261150;14.7791229;1.9095337;17;6;0;1.3086214;0.4647248;0;0.9686223;0;0.3399991;13.0057767;0;0;0;0;0;0.129204805516571;0;0.0885452681363114;0.0314446806582818;0;0.065539904265902;0;0.0230053638704094;0.880010051205407;0;0;0;0;0
2672450;1249950;10.8318021;3.2726266;16;4;0;4.834353;0;0;4.6419281;0;0.1924249;0;0;0;0;0;5.9974491;0.302131313865123;0;0.446311052894883;0;0;0.428546243473189;0;0.0177648094216936;0;0;0;0;0;0.553688947105118
2672450;1250350;12.9748865;5.8617798;16;3;0;3.5152101;0;0;3.5152101;0;0;1.6755596;0;0;0;0;7.7841168;0.451778888393359;0;0.270924150280621;0;0;0.270924150280621;0;0;0.129138671078163;0;0;0;0;0.599937178641216
2672450;1250450;5.622431;5.622431;9;3;0;0.1924249;0;0;0;0;0.1924249;4.820663;0.6093431;0;0;0;0;1;0;0.0342245018213652;0;0;0;0;0.0342245018213652;0.857398338903581;0.108377159275054;0;0;0;0
2672450;1250550;11.6114594;6.1561064;14;7;0;0.488364;0;0;0;3;0.438364;3.966989;0;0;0.05;0;4.1561064;0.530175078595202;0;0.0420587958133841;0;0;0;0.258365455766912;0.0377527048839356;0.341644307002443;0;0;0.00430609092944854;0;0.357931441417261
2672450;1250750;69.246491;14.415421;80;10;0;9.8779862;7.5356642;0;7.4014767;33.5511974;0;0;0;0;0;0.9686223;19.7895304;0.208175472747059;0;0.142649628267806;0.108823769857161;0;0.106885946032991;0.484518376534054;0;0;0;0;0;0.0139880344261776;0.285783873149616
2672450;1250850;8.0666255;0.6093431;9;3;0;0.5514154;4;0;0.5514154;0;0;0;0;0;0;3.5152101;0;0.0755387863239715;0;0.0683576298416234;0.495870299172808;0;0.0683576298416234;0;0;0;0;0;0;0.435772070985569;0
2672450;1250950;20.5584867;12.1523675;25;12;0;4.1298584;6.8646438;0;0.8088403;0;3.3210181;0;0;0;0;0;9.5639845;0.591111966426984;0;0.20088338505966;0.333908030302639;0;0.0393433773508242;0;0.161540007708836;0;0;0;0;0;0.465208584637701
2672450;1251050;15.3319401;11.3188423;24;8;0;9.8108321;0;1.8;0;0;8.0108321;2.5861167;0;0;0;1.1544278;1.7805635;0.738252447255517;0;0.63989501889588;0;0.117401971848299;0;0;0.522493047047581;0.168675111116564;0;0;0;0.0752956111536074;0.116134258833949
2672450;1251350;10.5837348;0;13;3;0;0;0;0;0;0;0;9.6774801;0.190191;0;0;0.7160637;0;0;0;0;0;0;0;0;0;0.914372882812597;0.0179701214735653;0;0;0.0676569957138382;0
2672450;1252050;8.9132464;1.1106746;12;4;0;0;5.5277519;0;0;0;0;3.0568332;0;0;0;0;0.3286613;0.124609435233385;0;0;0.620172679171082;0;0;0;0;0.342953965684153;0;0;0;0;0.0368733551447652
2672450;1252150;96.7382531;37.6755741;115;15;0;18.4309244;17.1529064;0;4.8431117;20.1980452;13.5878127;40.9563771;0;0;0;0;0;0.38945890475254;0;0.190523643019971;0.177312550623265;0;0.0500640805968823;0.208790675381753;0.140459562423089;0.42337313097501;0;0;0;0;0
2672450;1252350;456.8888199;132.0947242;512;18;0;124.0625893;43.2478035;0.438364;85.806257;0;0;0.6838123;21.1980467;37.8179683;0;3.3417363;264.3548318;0.289117873860235;0;0.27153780941095;0.09465717175891;0.00095945442503046;0.187805551947584;0;0;0.00149667111607079;0.0463965099969827;0.082772803038335;0;0.00731411265596609;0.57859772506112
2672450;1252450;271.5611951;60.7544652;341;10;0;117.8914362;14.0949882;2.8673383;79.9931071;0;0;0;0;35.0309908;0;116.1933526;23.3814181;0.223722926162656;0;0.434124750985087;0.051903543121504;0.0105587188145351;0.294567517537044;0;0;0;0;0.128998514633507;0;0.427871708832379;0.0860999970610308
2672450;1252550;358.7889937;89.1254368;411;8;0;267.8634234;85.0170188;267.3451017;0;0;0;0;0;0;0.5183217;0;5.90855149999999;0.248406273227327;0;0.746576478385435;0.236955481614039;0.745131836244507;0;0;0;0;0;0;0.00144464214092752;0;0.0164680400005258
2672450;1253350;5.2970338;0.9941929;8;4;0;3.4550764;0.8502102;0;0;0;0;0.9917472;0;3.4550764;0;0;0;0.187688607914867;0;0.652266255125652;0.160506848191152;0;0;0;0;0.187226896683197;0;0.652266255125652;0;0;0
2672450;1256750;26.1476327;10.2781042;41;5;0;3.817319;1.5275928;0;3.1854437;20.8027209;0.6318753;0;0;0;0;0;-3.5527136788005e-15;0.393079722280174;0;0.145990998259663;0.0584218394654136;0;0.121825319199929;0.795587162274924;0.0241656790597338;0;0;0;0;0;-1.35871331816608e-16
2672450;1258450;3.3104087;1.3229464;6;4;0;1.5026298;1.2913357;0.9026298;0.6;0;0;0;0;0;0;0;0.5164432;0.399632347510445;0;0.453910660638368;0.390083466129122;0.272664157751881;0.181246502886486;0;0;0;0;0;0;0;0.156005873232511
2672550;1237050;30.4102549;27.8334715;58;5;0;0.8771388;29.5331161;0;0;0;0;0;0;0;0;0;0.877138800000001;0.915265971677206;0;0.0288435201508291;0.971156479849171;0;0;0;0;0;0;0;0;0;0.0288435201508292
2672550;1250050;3.1079403;2.0579403;6;3;0;1;0.1924249;0;0;1.9155154;0;0;0;0;1;0;0;0.662155672681358;0;0.321756502208231;0.0619139627617686;0;0;0.61632953503;0;0;0;0;0.321756502208231;0;0
2672550;1250350;17.1602607;2.7135495;21;9;0;1.4538959;0;0;0.1284891;0;0.6093431;13.1904575;0;0.7160637;0;1.684686;0.831221300000003;0.158129852887375;0;0.0847245811364626;0;0;0.00748759603634693;0;0.0355089651988795;0.768663001722346;0;0.0417280199012361;0;0.0981736833403702;0.0484387338008217
2672550;1250650;36.7476256;15.0749432;50;17;0;19.5948175;2.7638556;0;3.2179992;0;2.2383805;0.8872909;4.9728875;0;10.5734642;0;12.0937477;0.410229040757398;0;0.533226764452504;0.0752118145015606;0;0.0875702619545574;0;0.0609122484365357;0.0241455300992291;0.135325409976965;0;0.287731901785785;0;0.329102833245368
2672550;1250850;7.6791736;3;8;6;0;4;0;0;3;0;1;1.9834944;0;0;0;0;1.6956792;0.390667037401004;0;0.520889383201338;0;0;0.390667037401004;0;0.130222345800335;0.258295293649827;0;0;0;0;0.220815323148835
2672550;1250950;29.2792193;14.89186;38;18;0;11.1082628;1.7952332;0;11.1082628;0;0;0;2.8247519;0;0;3;10.5509714;0.508615337294871;0;0.379390675898247;0.061314244126721;0;0.379390675898247;0;0;0;0.0964763394493924;0;0;0.102461748356794;0.360356992168845
2672550;1251150;3.5279942;0.2;5;3;0;1.1686223;0;0;0.9686223;0;0;2.3593719;0;0;0.2;0;0;0.0566894356005461;0;0.33124269308606;0;0;0.274553257485514;0;0;0.66875730691394;0;0;0.0566894356005461;0;0
2672550;1251250;4.1049376;1.1528208;6;4;0;0.3399991;1.5779654;0;0;2.1869731;0.3399991;0;0;0;0;0;8.88178419700125e-16;0.280837594218241;0;0.0828268619722746;0.384406671614204;0;0;0.532766466413521;0.0828268619722746;0;0;0;0;0;2.16368312078636e-16
2672550;1251350;4.227987;1.8312213;6;4;0;1.5514154;0.9686223;0;0.5514154;0;0;0;0;0;1;0;1.7079493;0.433118952352502;0;0.366939491535806;0.229097747935365;0;0.130420315861898;0;0;0;0;0;0.236519175673908;0;0.403962760528829
2672550;1251750;483.3654206;218.8211861;529;8;0;112.9196294;335.6457912;0;112.9196294;0;0;0;1;0;0;0;33.8;0.452703434656906;0;0.233611310589477;0.694393468989494;0;0.233611310589477;0;0;0;0.00206882817301805;0;0;0;0.06992639224801
2672550;1252150;35.6684063;4.4587234;41;7;24.3549567;0.3399991;9.6334514;0.3399991;0;25.3549567;0;0;0.3399991;0;0;0;0;0.125004839366765;0.682815949082648;0.00953222011492002;0.270083594960059;0.00953222011492002;0;0.710851964810101;0;0;0.00953222011492002;0;0;0;0
2672550;1252250;127.024906;25.8824994;135;19;26.7;24.0514903;31.4382145;12.3605818;8.9309438;42.4026992;2.7599647;24;4.1638797;0;0;0;0.968622300000007;0.203759248599641;0.210194999081519;0.189344680955717;0.247496459473861;0.0973083325879414;0.0703086038890672;0.333814056906289;0.0217277444787088;0.188939325017095;0.0327800258320994;0;0;0;0.00762545181493783
2672550;1252450;28.3058435;7.9350206;31;3;0;0;28.3058435;0;0;0;0;0;0;0;0;0;0;0.280331536489983;0;0;1;0;0;0;0;0;0;0;0;0;0
2672550;1253350;3.7338393;1.7324239;7;3;0;2.3338393;0;0;2.3338393;0;0;0;0;0;0;0;1.4;0.463979234457144;0;0.62505081565776;0;0;0.62505081565776;0;0;0;0;0;0;0;0.37494918434224
2672550;1253450;5.5108505;1.5586853;8;5;0;5.5108505;0;0;3.9015074;0;0;0;0;1.6093431;0;0;0;0.282839336686778;0;1;0;0;0.707968289105284;0;0;0;0;0.292031710894716;0;0;0
2672550;1256650;52.6640545;5.6570588;59;11;0;0;32.848322;0;0;0;0;19.8157325;0;0;0;0;-7.105427357601e-15;0.107417836581496;0;0;0.623733252440714;0;0;0;0;0.376266747559286;0;0;0;0;-1.34919869445316e-16
2672550;1256750;10.0750903;1.2186862;14;7;1.9834945;0.5514154;3.24794;0;0.5514154;1.9834945;0;1.9191264;0;0;0;2.373114;0;0.120960325288598;0.196871138713268;0.0547305665339794;0.322373289299452;0;0.0547305665339794;0.196871138713268;0;0.190482302674746;0;0;0;0.235542702778555;0
2672550;1256950;47.5742413;10.6315949;54;8;0;15.2947195;21.3210631;0.0888525;15.205867;5.9504835;0;4.5696112;0;0;0;0.438364;0;0.223473766674656;0;0.321491611470008;0.448164017278821;0.00186765984221802;0.31962395162779;0.125077843332837;0;0.0960522138689367;0;0;0;0.00921431404939715;0
2672550;1258250;4.4461216;0.5982207;7;4;0;0.3399991;0;0;0;0;0.3399991;0.6838123;0;0;0;0;3.4223102;0.134548884133084;0;0.0764709404259209;0;0;0;0;0.0764709404259209;0.153799729634025;0;0;0;0;0.769729329940054
2672650;1237150;21.5313847;1.9484783;27;4;0;0.75;0;0;0.75;0;0;17.3578692;0;0;0;0;3.4235155;0.0904947975779746;0;0.0348328735215994;0;0;0.0348328735215994;0;0;0.806165949930754;0;0;0;0;0.159001176547647
2672650;1249450;10.8523217;5.2886694;17;5;0;0;4.5264415;0;0;0;0;0;6.3258802;0;0;0;0;0.487330687957767;0;0;0.417094297895721;0;0;0;0;0;0.582905702104279;0;0;0;0
2672650;1249550;5.3286818;2.1302151;7;4;0;0.2463499;1.8868721;0;0;0;0;2.5861167;0;0;0;0;0.855693;0.399763990411287;0;0.0462309271309839;0.354097349179304;0;0;0;0;0.48532015929343;0;0;0;0;0.160582491527267
2672650;1250250;9.3774467;3.1094905;14;4;0;8.1998725;0;0;1.62828;0;0;1.1775742;0;2.905867;0;0;3.6657255;0.331592447227666;0;0.8744248581013;0;0;0.173637883753581;0;0;0.1255751418987;0;0.309878274221489;0;0;0.39090870012623
2672650;1250450;143.8877294;121.4098594;170;6;0;125.6875019;0;0;0;0;124.5219996;0;0;0;0.3399991;0;19.0257307;0.843781884016581;0;0.873510913155045;0;0;0;0;0.86541083189822;0;0;0;0.00236294714926539;0;0.132226220952514
2672650;1250550;12.1801369;2.4405644;14;8;0;0;0;0;0;0;0;6.2;0;0;0;0;5.9801369;0.200372493350218;0;0;0;0;0;0;0;0.509025477373739;0;0;0;0;0.490974522626261
2672650;1250650;72.422833;34.6577012;99;27;0;59.8749262;6.3479453;0;0;0;0;3.966989;0;0;1.1140296;0;60.9938691;0.478546609741157;0;0.826741011360326;0.0876511596833004;0;0;0;0;0.0547753910703825;0;0;0.0153822980109049;0;0.842191151235412
2672650;1250750;10.8575457;7.7845466;37;3;0;9.2795803;1.5779654;0;0;0;0;0;0;0;6.6016329;0;2.6779474;0.716971110699539;0;0.854666474026446;0.145333525973554;0;0;0;0;0;0;0;0.608022575488676;0;0.24664389853777
2672650;1250850;13.1558547;10.1654851;18;8;0;0;9.6461577;0;0;0;0;0;0;0;0;0;3.509697;0.772696668655059;0;0;0.733221665940108;0;0;0;0;0;0;0;0;0;0.266778334059892
2672650;1250950;105.3118338;40.8827851;151;13;0;14.0389041;3.2489177;8.3068752;3.3610831;0;2.3709458;0;71.9311428;0;0;0;16.0928692;0.38820694336822;0;0.133307944543645;0.0308504522499351;0.0788788391604287;0.0319155310350317;0;0.022513574348185;0;0.683030009111854;0;0;0;0.152811594094566
2672650;1251050;9.6890111;5.9565332;14;3;0;1.2186862;1.9876581;0;0;0;1.2186862;0;0;0;0;0;6.4826668;0.614772048305322;0;0.125780246035635;0.205145610783747;0;0;0;0.125780246035635;0;0;0;0;0;0.669074143180618
2672650;1251150;13.2766041;10.8926896;20;5;0;12.2766041;0;0;0.9686223;0;10.1973071;0;0;0;0.1924249;1;0.9182498;0.820442450340144;0;0.924679534580684;0;0;0.0729570824515284;0;0.768065916795696;0;0;0;0.0144935330262654;0.0753204654193161;0.0691630023071939
2672650;1251250;12.8756871;3.9040915;17;7;0;5.1770809;7.6986062;0;1.6343135;0;3.1427674;0;0;0;0.4;0;0;0.303214226136328;0;0.40208191297224;0.59791808702776;0;0.126930196991196;0;0.2440854127311;0;0;0;0.0310663032499446;0;0
2672650;1251350;10.0179816;5.7253955;16;5;0;5.1769509;0;0;0;3.8724084;5.1769509;0;0.9686223;0;0;0;0;0.571511880197504;0;0.516765862297052;0;0;0;0.386545768860266;0.516765862297052;0;0.0966883688426818;0;0;0;0
2672650;1251850;65.1984607;31.7280601;76;6;0;44.0638293;7.7080069;0;42.7552079;13.4266245;0;0;0;0.9686223;0.3399991;0;0;0.486638177640289;0;0.675841558633608;0.118223755856248;0;0.655770204403001;0.205934685510144;0;0;0;0.0148565209914534;0.00521483323915345;0;0
2672650;1251950;591.3615244;149.0477804;792;3;0;27.7218635;0;0;0;0;0;0;0;27.7218635;0;554.8087374;8.83092349999993;0.252041727860508;0;0.0468780303692007;0;0;0;0;0;0;0;0.0468780303692007;0;0.938188763570497;0.0149332060603027
2672650;1252150;59.6688292;8.2041691;65;11;0;0.8255032;11.0213196;0;0;7.4361178;0;39.4172663;0;0;0;0.9686223;0.825503199999993;0.137495057469638;0;0.013834747741288;0.184708159147188;0;0;0.124623155836951;0;0.660600632331495;0;0;0;0.0162333049430774;0.0138347477412879
2672650;1253050;14.5968802;2.5355415;17;5;0;2.7123753;0;0;0;0.9917472;0;10.2834146;0.6093431;1.8868721;0;0;0.8255032;0.173704344028253;0;0.185818836822405;0;0;0;0.0679424086799041;0;0.704494005506738;0.0417447489909522;0.129265437144576;0;0;0.0565533996778298
2672650;1255550;7.8309965;0.8740057;10;3;0;0;0.6577853;0;0;7.1732112;0;0;0;0;0;0;0;0.111608490694639;0;0;0.083997649596702;0;0;0.916002350403298;0;0;0;0;0;0;0
2672650;1256450;54.0929232;22.7635816;86;3;0;32.3073836;0;0;0;0;0;0;0;0;1.578323;0;52.5146002;0.420823654063495;0;0.59725712142693;0;0;0;0;0;0;0;0;0.029177994211265;0;0.970822005788735
2672650;1256750;71.2520706;16.174827;76;3;50.3100425;18.9461117;1.9959164;0;18.9461117;50.3100425;0;0;0;0;0;0;0;0.227008518682964;0.706085340065893;0.265902612239314;0.0280120476947936;0;0.265902612239314;0.706085340065893;0;0;0;0;0;0;0
2672650;1258150;5.4812476;3.7734367;9;4;0;3.6943303;0;0;3.6943303;0;0;1.1775742;0;0;0;0;0.6093431;0.688426609299678;0;0.673994420540316;0;0;0.673994420540316;0;0;0.214836892243291;0;0;0;0;0.111168687216392
2672650;1258250;16.0441645;7.2972829;21;7;0;4.5514154;5.8345279;0;0.5514154;0;0;0;0;0;0;0;9.6582212;0.454824737056267;0;0.283680424742591;0.36365420586407;0;0.0343685955102243;0;0;0;0;0;0;0;0.601977198625706
2672750;1237150;11.02172;5.4956972;13;3;0;0.8574005;0.9686223;0;0;9.1956972;0;0;0;0;0.8574005;0;0;0.498624280057922;0;0.0777918963646327;0.0878830436628766;0;0;0.834325059972491;0;0;0;0;0.0777918963646327;0;0
2672750;1237350;9.5242419;3.2345837;13;3;0;1.6486205;0;0;1.6486205;1.2186792;0;6.6569422;0;0;0;0;0;0.339615870109305;0;0.173097293969402;0;0;0.173097293969402;0.127955506883965;0;0.698947199146632;0;0;0;0;0
2672750;1237450;8.4845296;3.8312213;9;5;0;2.6533083;0;0;1.9372446;0;0;5;0;0;0.7160637;0;0.8312213;0.451553766752137;0;0.312723088384299;0;0;0.228326694740979;0;0;0.589307862158911;0;0;0.08439639364332;0;0.0979690494567902
2672750;1249550;5.44645;1.8364995;7;3;0;3.1039787;1.6264076;0;3.1039787;0;0;0;0;0;0;0.7160637;0;0.337192024162528;0;0.56990860101534;0.29861792543767;0;0.56990860101534;0;0;0;0;0;0;0.131473473546989;0
2672750;1249750;14.9086675;1.9454789;20;7;0;2.4959081;0;0;0;1;0;10.6966957;0;0;0.8583208;0.7160637;1.6375873;0.130493144340364;0;0.167413224555447;0;0;0;0.0670750756229556;0;0.717481672993244;0;0;0.0575719325687557;0.0480300268283534;0.109841291986692
2672750;1250550;90.0641714;45.4960662;162;12;3.6702346;82.8096182;2.6062706;0;1.8868721;3.6702346;29.3327461;0;0;0;51.59;0;0.978048000000001;0.505151665671128;0.0407513281135899;0.919451285819524;0.0289379290286792;0;0.0209503076603001;0.0407513281135899;0.325687181084753;0;0;0;0.572813797074471;0;0.0108594570382069
2672750;1250750;113.1782528;61.0026636;146;14;0.3255611;78.0736056;15.7407143;0;0;0.3255611;3.8549833;0;9.3781935;0.9686223;50.05;0;32.8601783;0.538996336229004;0.00287653406856622;0.68982868765403;0.139078965354023;0;0;0.00287653406856622;0.034061166386905;0;0.0828621512347644;0.00855837827530061;0.442222765962332;0;0.29034003871811
2672750;1250850;132.4966048;59.4432892;160;26;0;94.7131365;7.7371962;62.5872622;5.6832384;0;9.4572352;0;0.7995341;5.8854007;0;0;40.346738;0.448640093757331;0;0.714834441553932;0.0583954299182163;0.472368799898486;0.0428934643916249;0;0.0713771889798643;0;0.0060343742483581;0.0444192566963044;0;0;0.304511485867146
2672750;1250950;387.6858826;248.4648657;481;49;0;67.5351219;90.5589859;0;14.5221268;2.6814503;30.133635;3.3511191;194.1354718;11.6440246;0;0.9686223;39.6904468;0.640892219323748;0;0.174200622026983;0.233588557036614;0;0.0374584875327622;0.00691655389156025;0.0777269339752843;0.00864390283578513;0.500754555461339;0.0300346881911454;0;0.00249847194203713;0.102377849133473
2672750;1251050;60.8973883;29.5346533;85;26;0;34.9354281;9.5927816;2.4944249;1.1686223;0.6702346;15.3037438;0;5.8655873;14.1810096;0.9621243;1.7637709;8.895089;0.484990475363292;0;0.573676951922748;0.157523694657362;0.0409611145836282;0.019190023293659;0.0110059662443685;0.251303778819034;0;0.0963191930515023;0.232867287019598;0.0157991061170024;0.0289629974164262;0.14606683879742
2672750;1251150;202.302797;75.8175516;233;12;0;165.7531311;0.9686223;21.9026298;0;0;0;0;33.4244155;53.9758388;0;0;92.0312906;0.374772631542015;0;0.819331880517697;0.00478798273856787;0.108266569344565;0;0;0;0;0.165219739893166;0.26680718013009;0;0;0.454918527893611
2672750;1251550;20.9057423;6.3764072;25;3;0;4.7734589;13.6157857;0;4.7734589;0;0;0;0;0;0;0;2.5164977;0.305007452426121;0;0.228332428071688;0.651294056179005;0;0.228332428071688;0;0;0;0;0;0;0;0.120373515749307
2672750;1251750;60.3950722;20.9366172;68;5;0;0.5870378;0.9686223;0;0.5870378;0;0;0;22.2068661;0;0;0;36.632546;0.346661017817278;0;0.00971996188788396;0.0160381015323962;0;0.00971996188788396;0;0;0;0.367693344689801;0;0;0;0.606548591889919
2672750;1256950;11.5832259;4.2288172;14;4;0;5.8080577;5.1658251;0;5.8080577;0;0;0;0;0;0;0;0.6093431;0.36508112994671;0;0.50141970381498;0.44597464856487;0;0.50141970381498;0;0;0;0;0;0;0;0.0526056476201505
2672750;1258050;10.3994311;7.78;16;3;0;10.3994311;0;0;0.6494311;0;0;0;0;0;9.75;0;1.77635683940025e-15;0.748117846561818;0;1;0;0;0.0624487141416803;0;0;0;0;0;0.93755128585832;0;1.70812886043377e-16
2672750;1258150;6.2766905;1.7906728;10;4;0;2.2772437;0;0;1.9372446;0;0.3399991;0;0;0;0;0;3.9994468;0.285289325640638;0;0.362809620770691;0;0;0.308641090396285;0;0.0541685303744067;0;0;0;0;0;0.637190379229309
2672750;1261750;3.0615014;1.1011319;5;4;0;0;1.2745841;0;0;0;0;1.1775742;0;0;0;0;0.6093431;0.359670552494276;0;0;0.416326479550197;0;0;0;0;0.384639445208158;0;0;0;0;0.199034075241645
2672850;1237450;28.9534503;2.9349042;34;4;0;0;0;0;0;27.1754849;0;0.2;1.5779654;0;0;0;0;0.101366302447208;0;0;0;0;0;0.938592278931261;0;0.00690763960521831;0.0545000814635208;0;0;0;0
2672850;1237550;5.9673422;2.7173734;10;5;0;1.9182498;0;0;0.9182498;0;0;0.9917472;0;0;0;0;4.0573452;0.45537415300232;0;0.32145798509762;0;0;0.153879192649619;0;0;0.166195798189687;0;0;0;0;0.679925009160695
2672850;1250350;75.5662266;10.8524845;84;4;0;11.716386;63.8498406;0;11.716386;0;0;0;0;0;0;0;1.4210854715202e-14;0.14361554080828;0;0.155047916604585;0.844952083395415;0;0.155047916604585;0;0;0;0;0;0;0;1.88058281518082e-16
2672850;1250550;5.8680812;2.6307263;10;3;0;3.8245104;0;0;0;0;3.8245104;0;0;0;0;0;2.0435708;0.448311161747387;0;0.651748036479114;0;0;0;0;0.651748036479114;0;0;0;0;0;0.348251963520887
2672850;1250650;24.1561143;18.4238791;36;5;0;23.9526357;0;0;0;0;0.3399991;0.2034786;0;0;23.6126366;0;0;0.76270044392032;0;0.99157651775145;0;0;0;0;0.0140750741521371;0.00842348224855022;0;0;0.977501443599313;0;0
2672850;1250750;29.1431799;15.9500705;41;10;0;9.3889799;2;0;0;0;8.4203576;8.8208554;3.4881741;0.9686223;0;0;5.4451705;0.547300279335681;0;0.3221673109186;0.06862669093979;0;0;0;0.288930639308856;0.302673058680189;0.11969092295244;0.0332366716097443;0;0;0.186842016508981
2672850;1250850;264.4937623;127.3831334;368;58;0.9917472;141.6406958;14.9605931;34.5007281;33.12103;0.9917472;64.1821683;4.3137052;76.8849643;0.9686223;6.5681471;1.7160637;26.285993;0.481611106032499;0.00374960525108762;0.535516204874976;0.0565631225852164;0.130440611528932;0.125224238605796;0.00374960525108762;0.242660423224658;0.016309288969572;0.290687249602483;0.00366217445574897;0.0248328998116414;0.00648810650609434;0.0993822794587696
2672850;1250950;48.64352;23.3087811;62;10;0;28.271382;0;20.1757723;0;0;8.0956097;0;6.8718389;0;0;0;13.5002991;0.479175460575222;0;0.58119523422647;0;0.414767934146213;0;0;0.166427300080257;0;0.141269359207557;0;0;0;0.277535406565972
2672850;1251050;179.0311305;81.6257922;206;19;0;125.417938;12.0772562;40.7374175;1.5275928;0;37.9992756;0;9.8392754;45.1536521;0;27.119853;4.57680789999998;0.455930719825288;0;0.70053703872467;0.067458973008049;0.227543765077214;0.00853255406327225;0;0.212249542824621;0;0.0549584609811756;0.252211176759564;0;0.151481214045062;0.0255643132410426
2672850;1251350;7.999431;2.9538554;13;5;0;1.1607585;0;0;1.1607585;0;0;2.5525515;2.0088772;0;0;0;2.2772438;0.369258188488656;0;0.145105133102592;0;0;0.145105133102592;0;0;0.319091632892389;0.251127511444251;0;0;0;0.284675722560767
2672850;1251450;8.2119269;5.38825;14;8;0;2.6759;0;0;0;0;2.6759;0.6838123;0.6992077;0;0;1;3.1530069;0.65614928939516;0;0.325855311741755;0;0;0;0;0.325855311741755;0.0832706267757936;0.085145387740848;0;0;0.121774099085076;0.383954574656528
2672850;1251550;13.4919928;7.5547481;19;3;0;0;11.214749;0;0;0;0;0;0;0;0;2.2772438;0;0.559943087132392;0;0;0.83121516341159;0;0;0;0;0;0;0;0;0.16878483658841;0
2672850;1251650;241.4618773;155.7131079;280;7;0;142.2715784;96.7755717;0;142.2715784;2.4147272;0;0;0;0;0;0;0;0.644876572820384;0;0.589209278047802;0.400790272908228;0;0.589209278047802;0.0100004490439701;0;0;0;0;0;0;0
2672850;1252850;11.0293936;1.1350461;13;3;0;1.5010462;0;0;1.5010462;0;0;9.5283474;0;0;0;0;0;0.102911015887582;0;0.13609507960619;0;0;0.13609507960619;0;0;0.86390492039381;0;0;0;0;0
2672850;1255450;9.4566841;6.9909266;13;3;0;0;3.9779284;0;0;0;0;0;0;0;0;0;5.4787557;0.739257706620442;0;0;0.420647275295999;0;0;0;0;0;0;0;0;0;0.579352724704001
2672850;1256650;347.3656305;194.8572743;435;16;0;0.7160637;154.2923886;0;0.7160637;1.7005383;0;20.5055097;18.3587705;0;0;151.7923597;5.6843418860808e-14;0.560957265747683;0;0.00206141206016638;0.444178626359524;0;0.00206141206016638;0.00489552837323668;0;0.0590314869968116;0.0528514305620112;0;0;0.43698151564825;1.63641459804147e-16
2672850;1256950;12.9955854;4.272408;16;7;0;0;5.5087162;0;0;0.8376605;0;0;6.3909871;0;0;0;0.258221600000001;0.328758410529163;0;0;0.423891346980029;0;0;0.0644573117883555;0;0;0.491781393703126;0;0;0;0.0198699475284892
2672850;1257050;7.0082888;1.1106746;8;5;0;1.9372447;3.0792969;0;1.9372447;1;0;0.9917472;0;0;0;0;0;0.158480141400566;0;0.276421927703664;0.439379281858362;0;0.276421927703664;0.142688183740373;0;0.141510606697601;0;0;0;0;0
2672850;1261650;15.4597272;8.4597272;19;3;0;0.5183217;3.45;0;0;0;0;0;0;0;0.5183217;0;11.4914055;0.547210639007912;0;0.0335272216187618;0.223160470774672;0;0;0;0;0;0;0;0.0335272216187618;0;0.743312307606566
2672950;1237250;3.7053872;0.3399991;6;3;0;1.7681425;1.9372447;0;0.5514154;0;0;0;0;1.2167271;0;0;0;0.0917580489294074;0;0.477181574978183;0.522818425021817;0;0.148814515254978;0;0;0;0;0.328367059723205;0;0;0
